,tweet_id,favorites,retweets,date_time
156,860276583193509888,17135,3200,2017-05-04 23:34:55+00:00
157,860184849394610176,15501,5325,2017-05-04 17:30:24+00:00
158,860177593139703809,0,28044,2017-05-04 17:01:34+00:00
159,859924526012018688,18274,3726,2017-05-04 00:15:58+00:00
160,859851578198683649,14419,3207,2017-05-03 19:26:06+00:00
161,859607811541651456,17401,1410,2017-05-03 03:17:27+00:00
162,859196978902773760,83606,27430,2017-05-02 00:04:57+00:00
163,859074603037188101,31510,12465,2017-05-01 15:58:40+00:00
164,858860390427611136,0,7402,2017-05-01 01:47:28+00:00
165,858843525470990336,14593,3170,2017-05-01 00:40:27+00:00
166,858471635011153920,20177,4451,2017-04-30 00:02:42+00:00
167,858107933456039936,14724,2643,2017-04-28 23:57:28+00:00
168,857989990357356544,15025,2364,2017-04-28 16:08:49+00:00
169,857746408056729600,31984,9745,2017-04-28 00:00:54+00:00
170,857393404942143489,5512,1498,2017-04-27 00:38:11+00:00
171,857263160327368704,18825,4141,2017-04-26 16:00:39+00:00
172,857214891891077121,210,16,2017-04-26 12:48:51+00:00
173,857062103051644929,0,154,2017-04-26 02:41:43+00:00
174,857029823797047296,17661,3652,2017-04-26 00:33:27+00:00
175,856543823941562368,15362,2654,2017-04-24 16:22:16+00:00
176,856526610513747968,11165,1733,2017-04-24 15:13:52+00:00
177,856330835276025856,0,615,2017-04-24 02:15:55+00:00
178,856288084350160898,487,15,2017-04-23 23:26:03+00:00
179,856282028240666624,26068,5799,2017-04-23 23:01:59+00:00
180,855862651834028034,313,22,2017-04-22 19:15:32+00:00
181,855860136149123072,4601,894,2017-04-22 19:05:32+00:00
182,855857698524602368,11198,1945,2017-04-22 18:55:51+00:00
183,855851453814013952,43238,16744,2017-04-22 18:31:02+00:00
184,855818117272018944,25120,5018,2017-04-22 16:18:34+00:00
185,855459453768019968,28058,7602,2017-04-21 16:33:22+00:00
186,855245323840757760,0,5506,2017-04-21 02:22:29+00:00
187,855138241867124737,0,39,2017-04-20 19:16:59+00:00
188,854732716440526848,21440,5620,2017-04-19 16:25:34+00:00
189,854482394044301312,27550,6314,2017-04-18 23:50:52+00:00
190,854365224396361728,17830,4350,2017-04-18 16:05:17+00:00
191,854120357044912130,30229,6933,2017-04-17 23:52:16+00:00
192,854010172552949760,15372,2921,2017-04-17 16:34:26+00:00
193,853760880890318849,27035,5358,2017-04-17 00:03:50+00:00
194,853639147608842240,32757,9300,2017-04-16 16:00:07+00:00
195,853299958564483072,14671,3304,2017-04-15 17:32:18+00:00
196,852936405516943360,0,1853,2017-04-14 17:27:40+00:00
197,852912242202992640,8531,1678,2017-04-14 15:51:39+00:00
198,852672615818899456,14158,2014,2017-04-13 23:59:28+00:00
199,852553447878664193,15437,3250,2017-04-13 16:05:56+00:00
200,852311364735569921,31445,9276,2017-04-13 00:03:59+00:00
201,852226086759018497,18962,6376,2017-04-12 18:25:07+00:00
202,852189679701164033,10915,1481,2017-04-12 16:00:27+00:00
203,851861385021730816,0,19,2017-04-11 18:15:55+00:00
204,851591660324737024,15490,3254,2017-04-11 00:24:08+00:00
205,851464819735769094,23072,6607,2017-04-10 16:00:07+00:00
206,851224888060895234,19700,5393,2017-04-10 00:06:42+00:00
207,850753642995093505,29254,8486,2017-04-08 16:54:09+00:00
208,850380195714523136,12500,2437,2017-04-07 16:10:12+00:00
209,850333567704068097,3296,308,2017-04-07 13:04:55+00:00
210,850145622816686080,15554,3547,2017-04-07 00:38:06+00:00
211,850019790995546112,19469,4570,2017-04-06 16:18:05+00:00
212,849776966551130114,28979,7126,2017-04-06 00:13:11+00:00
213,849668094696017920,0,4662,2017-04-05 17:00:34+00:00
214,849412302885593088,15175,2959,2017-04-05 00:04:08+00:00
215,849336543269576704,10908,1770,2017-04-04 19:03:06+00:00
216,849051919805034497,40453,7959,2017-04-04 00:12:06+00:00
217,848690551926992896,24118,4080,2017-04-03 00:16:10+00:00
218,848324959059550208,23649,4352,2017-04-02 00:03:26+00:00
219,848213670039564288,7820,675,2017-04-01 16:41:12+00:00
220,848212111729840128,15619,2841,2017-04-01 16:35:01+00:00
221,847978865427394560,0,3066,2017-04-01 01:08:10+00:00
222,847971574464610304,0,416,2017-04-01 00:39:12+00:00
223,847962785489326080,22521,4795,2017-04-01 00:04:17+00:00
224,847842811428974592,5187,1240,2017-03-31 16:07:33+00:00
225,847617282490613760,6692,389,2017-03-31 01:11:22+00:00
226,847606175596138505,17992,3237,2017-03-31 00:27:14+00:00
227,847251039262605312,19657,4089,2017-03-30 00:56:03+00:00
228,847157206088847362,19019,5507,2017-03-29 18:43:12+00:00
229,847116187444137987,20595,3008,2017-03-29 16:00:12+00:00
230,846874817362120707,19269,3708,2017-03-29 00:01:05+00:00
231,846514051647705089,42725,10894,2017-03-28 00:07:32+00:00
232,846505985330044928,13557,2900,2017-03-27 23:35:28+00:00
233,846153765933735936,30265,8537,2017-03-27 00:15:53+00:00
234,846139713627017216,29797,9563,2017-03-26 23:20:02+00:00
235,846042936437604353,15343,2703,2017-03-26 16:55:29+00:00
236,845812042753855489,28032,8224,2017-03-26 01:38:00+00:00
237,845677943972139009,24224,4562,2017-03-25 16:45:08+00:00
238,845397057150107648,7325,1684,2017-03-24 22:08:59+00:00
239,845306882940190720,22421,5086,2017-03-24 16:10:40+00:00
240,845098359547420673,0,7243,2017-03-24 02:22:04+00:00
241,844979544864018432,13123,2413,2017-03-23 18:29:57+00:00
242,844973813909606400,14443,2994,2017-03-23 18:07:10+00:00
243,844580511645339650,15824,2945,2017-03-22 16:04:20+00:00
244,844223788422217728,13156,2072,2017-03-21 16:26:50+00:00
245,843981021012017153,14639,2806,2017-03-21 00:22:10+00:00
246,843856843873095681,20689,4371,2017-03-20 16:08:44+00:00
247,843604394117681152,16266,2590,2017-03-19 23:25:35+00:00
248,843235543001513987,20720,5684,2017-03-18 22:59:54+00:00
249,842846295480000512,14744,3451,2017-03-17 21:13:10+00:00
250,842765311967449089,6489,1205,2017-03-17 15:51:22+00:00
251,842535590457499648,17484,3336,2017-03-17 00:38:32+00:00
252,842163532590374912,23567,5506,2017-03-16 00:00:07+00:00
253,842115215311396866,13487,2877,2017-03-15 20:48:07+00:00
254,841833993020538882,0,14250,2017-03-15 02:10:39+00:00
255,841680585030541313,24894,7464,2017-03-14 16:01:03+00:00
256,841439858740625411,12166,3485,2017-03-14 00:04:30+00:00
257,841320156043304961,19117,5253,2017-03-13 16:08:50+00:00
258,841314665196081154,15288,4410,2017-03-13 15:47:01+00:00
259,841077006473256960,22073,5065,2017-03-13 00:02:39+00:00
260,840761248237133825,0,1674,2017-03-12 03:07:56+00:00
261,840728873075638272,0,15271,2017-03-12 00:59:17+00:00
262,840698636975636481,172,2,2017-03-11 22:59:09+00:00
263,840696689258311684,11866,923,2017-03-11 22:51:24+00:00
264,840632337062862849,8698,1674,2017-03-11 18:35:42+00:00
265,840370681858686976,15888,4342,2017-03-11 01:15:58+00:00
266,840268004936019968,18601,5460,2017-03-10 18:27:58+00:00
267,839990271299457024,12974,2165,2017-03-10 00:04:21+00:00
268,839549326359670784,26514,7402,2017-03-08 18:52:12+00:00
269,839290600511926273,0,137,2017-03-08 01:44:07+00:00
270,839239871831150596,26199,6217,2017-03-07 22:22:32+00:00
271,838952994649550848,19021,3825,2017-03-07 03:22:35+00:00
272,838921590096166913,10782,1948,2017-03-07 01:17:48+00:00
273,838916489579200512,0,32,2017-03-07 00:57:32+00:00
274,838831947270979586,0,10518,2017-03-06 19:21:35+00:00
275,838561493054533637,10622,1269,2017-03-06 01:26:54+00:00
276,838476387338051585,21752,4536,2017-03-05 19:48:43+00:00
277,838201503651401729,0,9602,2017-03-05 01:36:26+00:00
278,838150277551247360,1611,318,2017-03-04 22:12:52+00:00
279,838085839343206401,136,1,2017-03-04 17:56:49+00:00
280,838083903487373313,17089,2974,2017-03-04 17:49:08+00:00
281,837820167694528512,33013,7505,2017-03-04 00:21:08+00:00
282,837482249356513284,3742,424,2017-03-03 01:58:22+00:00
283,837471256429613056,12407,2160,2017-03-03 01:14:41+00:00
284,837110210464448512,15568,2261,2017-03-02 01:20:01+00:00
285,836989968035819520,12374,2201,2017-03-01 17:22:13+00:00
286,836753516572119041,18792,4442,2017-03-01 01:42:39+00:00
287,836677758902222849,12265,2129,2017-02-28 20:41:37+00:00
288,836648853927522308,0,531,2017-02-28 18:46:45+00:00
289,836397794269200385,0,26341,2017-02-28 02:09:08+00:00
290,836380477523124226,14355,2867,2017-02-28 01:00:19+00:00
291,836260088725786625,20688,4136,2017-02-27 17:01:56+00:00
292,836001077879255040,18495,4088,2017-02-26 23:52:43+00:00
293,835685285446955009,0,7797,2017-02-26 02:57:52+00:00
294,835574547218894849,17285,3458,2017-02-25 19:37:50+00:00
295,835536468978302976,0,1617,2017-02-25 17:06:32+00:00
296,835309094223372289,0,20074,2017-02-25 02:03:02+00:00
297,835297930240217089,15998,2860,2017-02-25 01:18:40+00:00
298,835264098648616962,7494,1617,2017-02-24 23:04:14+00:00
299,835246439529840640,2048,68,2017-02-24 21:54:03+00:00
300,835172783151792128,25426,5526,2017-02-24 17:01:22+00:00
301,835152434251116546,21730,2876,2017-02-24 15:40:31+00:00
302,834931633769889797,10480,1557,2017-02-24 01:03:08+00:00
303,834786237630337024,20853,5309,2017-02-23 15:25:23+00:00
304,834574053763584002,13263,2414,2017-02-23 01:22:14+00:00
305,834477809192075265,0,10216,2017-02-22 18:59:48+00:00
306,834458053273591808,9351,1606,2017-02-22 17:41:18+00:00
307,834209720923721728,19982,4551,2017-02-22 01:14:30+00:00
308,834167344700198914,15398,3529,2017-02-21 22:26:07+00:00
309,834089966724603904,9760,2050,2017-02-21 17:18:39+00:00
310,834086379323871233,12701,2118,2017-02-21 17:04:24+00:00
311,833863086058651648,13078,2310,2017-02-21 02:17:06+00:00
312,833826103416520705,17638,3613,2017-02-20 23:50:09+00:00
313,833732339549220864,0,212,2017-02-20 17:37:34+00:00
314,833722901757046785,20322,3115,2017-02-20 17:00:04+00:00
315,833479644947025920,14474,1961,2017-02-20 00:53:27+00:00
316,833124694597443584,19676,4662,2017-02-19 01:23:00+00:00
317,832998151111966721,12895,2114,2017-02-18 17:00:10+00:00
318,832769181346996225,0,38,2017-02-18 01:50:19+00:00
319,832757312314028032,16411,3481,2017-02-18 01:03:09+00:00
320,832682457690300417,11551,2805,2017-02-17 20:05:43+00:00
321,832645525019123713,2851,513,2017-02-17 17:38:57+00:00
322,832636094638288896,15456,2678,2017-02-17 17:01:29+00:00
323,832397543355072512,11658,2126,2017-02-17 01:13:34+00:00
324,832369877331693569,16704,3066,2017-02-16 23:23:38+00:00
325,832273440279240704,11049,2245,2017-02-16 17:00:25+00:00
326,832215909146226688,0,5992,2017-02-16 13:11:49+00:00
327,832215726631055365,0,8974,2017-02-16 13:11:05+00:00
328,832088576586297345,61,2,2017-02-16 04:45:50+00:00
329,832040443403784192,0,9226,2017-02-16 01:34:34+00:00
330,832032802820481025,17379,4494,2017-02-16 01:04:13+00:00
331,831939777352105988,23334,5911,2017-02-15 18:54:34+00:00
332,831926988323639298,325,34,2017-02-15 18:03:45+00:00
333,831911600680497154,26833,6258,2017-02-15 17:02:36+00:00
334,831670449226514432,10160,1745,2017-02-15 01:04:21+00:00
335,831650051525054464,6933,1853,2017-02-14 23:43:18+00:00
336,831552930092285952,8745,2250,2017-02-14 17:17:22+00:00
337,831322785565769729,9047,1496,2017-02-14 02:02:51+00:00
338,831315979191906304,6363,1078,2017-02-14 01:35:49+00:00
339,831309418084069378,11468,2379,2017-02-14 01:09:44+00:00
340,831262627380748289,11591,1974,2017-02-13 22:03:49+00:00
341,830956169170665475,7779,1435,2017-02-13 01:46:03+00:00
342,830583320585068544,64964,16128,2017-02-12 01:04:29+00:00
343,830173239259324417,0,5466,2017-02-10 21:54:58+00:00
344,830097400375152640,9516,2824,2017-02-10 16:53:37+00:00
345,829878982036299777,0,4815,2017-02-10 02:25:42+00:00
346,829861396166877184,11949,1868,2017-02-10 01:15:49+00:00
347,829501995190984704,30936,10216,2017-02-09 01:27:41+00:00
348,829449946868879360,10204,1937,2017-02-08 22:00:52+00:00
349,829141528400556032,23757,7086,2017-02-08 01:35:19+00:00
350,829011960981237760,52009,15812,2017-02-07 17:00:28+00:00
351,828801551087042563,0,3304,2017-02-07 03:04:22+00:00
352,828770345708580865,24948,5651,2017-02-07 01:00:22+00:00
353,828708714936930305,35594,10811,2017-02-06 20:55:28+00:00
354,828650029636317184,9287,1292,2017-02-06 17:02:17+00:00
355,828409743546925057,6199,1118,2017-02-06 01:07:28+00:00
356,828408677031882754,7510,1242,2017-02-06 01:03:14+00:00
357,828381636999917570,12292,2150,2017-02-05 23:15:47+00:00
358,828376505180889089,7217,1034,2017-02-05 22:55:23+00:00
359,828372645993398273,12285,2828,2017-02-05 22:40:03+00:00
360,828361771580813312,2132,172,2017-02-05 21:56:51+00:00
361,828046555563323392,11454,2760,2017-02-05 01:04:17+00:00
362,828011680017821696,10112,2087,2017-02-04 22:45:42+00:00
363,827933404142436356,19568,5068,2017-02-04 17:34:40+00:00
364,827653905312006145,15135,2919,2017-02-03 23:04:02+00:00
365,827600520311402496,7293,906,2017-02-03 19:31:54+00:00
366,827324948884643840,15462,2928,2017-02-03 01:16:53+00:00
367,827199976799354881,10329,2149,2017-02-02 17:00:17+00:00
368,826958653328592898,21041,4815,2017-02-02 01:01:21+00:00
369,826848821049180160,35335,9798,2017-02-01 17:44:55+00:00
370,826615380357632002,0,3853,2017-02-01 02:17:19+00:00
371,826598799820865537,5015,241,2017-02-01 01:11:25+00:00
372,826598365270007810,9773,2273,2017-02-01 01:09:42+00:00
373,826476773533745153,17976,4056,2017-01-31 17:06:32+00:00
374,826240494070030336,12969,2526,2017-01-31 01:27:39+00:00
375,826204788643753985,4762,885,2017-01-30 23:05:46+00:00
376,826115272272650244,15281,3003,2017-01-30 17:10:04+00:00
377,825876512159186944,10244,1799,2017-01-30 01:21:19+00:00
378,825829644528148480,12466,2424,2017-01-29 22:15:05+00:00
379,825535076884762624,55737,17041,2017-01-29 02:44:34+00:00
380,825147591692263424,17868,4386,2017-01-28 01:04:51+00:00
381,825120256414846976,0,1210,2017-01-27 23:16:13+00:00
382,825026590719483904,6127,1210,2017-01-27 17:04:02+00:00
383,824796380199809024,0,5343,2017-01-27 01:49:15+00:00
384,824775126675836928,14591,3393,2017-01-27 00:24:48+00:00
385,824663926340194305,10293,1710,2017-01-26 17:02:56+00:00
386,824325613288833024,11561,10280,2017-01-25 18:38:36+00:00
387,824297048279236611,14719,3731,2017-01-25 16:45:05+00:00
388,824025158776213504,4727,581,2017-01-24 22:44:42+00:00
389,823939628516474880,10409,2635,2017-01-24 17:04:50+00:00
390,823719002937630720,0,10822,2017-01-24 02:28:08+00:00
391,823699002998870016,13665,2441,2017-01-24 01:08:40+00:00
392,823581115634085888,12736,2539,2017-01-23 17:20:14+00:00
393,823333489516937216,689,22,2017-01-23 00:56:15+00:00
394,823322678127919110,15390,3883,2017-01-23 00:13:17+00:00
395,823269594223824897,0,9601,2017-01-22 20:42:21+00:00
396,822975315408461824,16959,3340,2017-01-22 01:12:59+00:00
397,822872901745569793,128658,41835,2017-01-21 18:26:02+00:00
398,822859134160621569,12949,2200,2017-01-21 17:31:20+00:00
399,822647212903690241,0,6199,2017-01-21 03:29:14+00:00
400,822610361945911296,14492,2848,2017-01-21 01:02:48+00:00
401,822489057087389700,17743,6199,2017-01-20 17:00:46+00:00
402,822462944365645825,27303,13808,2017-01-20 15:17:01+00:00
403,822244816520155136,34251,9601,2017-01-20 00:50:15+00:00
404,822163064745328640,0,4598,2017-01-19 19:25:24+00:00
405,821886076407029760,11079,2237,2017-01-19 01:04:45+00:00
406,821813639212650496,0,3271,2017-01-18 20:16:54+00:00
407,821765923262631936,8217,1615,2017-01-18 17:07:18+00:00
408,821522889702862852,7866,1702,2017-01-18 01:01:34+00:00
409,821421320206483457,0,5398,2017-01-17 18:17:58+00:00
410,821407182352777218,11494,4185,2017-01-17 17:21:47+00:00
411,821153421864615936,248,10,2017-01-17 00:33:26+00:00
412,821149554670182400,8432,1896,2017-01-17 00:18:04+00:00
413,821107785811234820,9397,2065,2017-01-16 21:32:06+00:00
414,821044531881721856,12406,2212,2017-01-16 17:20:45+00:00
415,820837357901512704,0,6516,2017-01-16 03:37:31+00:00
416,820749716845686786,30894,9602,2017-01-15 21:49:15+00:00
417,820690176645140481,11989,3139,2017-01-15 17:52:40+00:00
418,820494788566847489,0,548,2017-01-15 04:56:16+00:00
419,820446719150292993,0,2489,2017-01-15 01:45:15+00:00
420,820314633777061888,3285,548,2017-01-14 17:00:24+00:00
421,820078625395449857,19392,6111,2017-01-14 01:22:35+00:00
422,820013781606658049,0,1137,2017-01-13 21:04:55+00:00
423,819952236453363712,5214,1137,2017-01-13 17:00:21+00:00
424,819924195358416896,12675,4745,2017-01-13 15:08:56+00:00
425,819711362133872643,13116,3024,2017-01-13 01:03:12+00:00
426,819588359383371776,9470,1942,2017-01-12 16:54:26+00:00
427,819347104292290561,7085,1173,2017-01-12 00:55:47+00:00
428,819238181065359361,2212,398,2017-01-11 17:42:57+00:00
429,819227688460238848,22597,6516,2017-01-11 17:01:16+00:00
430,819015337530290176,0,36042,2017-01-11 02:57:27+00:00
431,819015331746349057,0,18551,2017-01-11 02:57:26+00:00
432,819006400881917954,44520,18551,2017-01-11 02:21:57+00:00
433,819004803107983360,85443,36042,2017-01-11 02:15:36+00:00
434,818646164899774465,0,20348,2017-01-10 02:30:30+00:00
435,818627210458333184,21991,7351,2017-01-10 01:15:10+00:00
436,818614493328580609,9645,2461,2017-01-10 00:24:38+00:00
437,818588835076603904,0,5955,2017-01-09 22:42:41+00:00
438,818536468981415936,10648,2384,2017-01-09 19:14:36+00:00
439,818307523543449600,0,7838,2017-01-09 04:04:51+00:00
440,818259473185828864,10793,2190,2017-01-09 00:53:55+00:00
441,818145370475810820,12043,2480,2017-01-08 17:20:31+00:00
442,817908911860748288,4764,774,2017-01-08 01:40:55+00:00
443,817827839487737858,50541,26341,2017-01-07 20:18:46+00:00
444,817777686764523521,10550,2608,2017-01-07 16:59:28+00:00
445,817536400337801217,11548,2869,2017-01-07 01:00:41+00:00
446,817502432452313088,0,3295,2017-01-06 22:45:43+00:00
447,817423860136083457,33111,14250,2017-01-06 17:33:29+00:00
448,817415592588222464,5495,924,2017-01-06 17:00:38+00:00
449,817181837579653120,0,8216,2017-01-06 01:31:47+00:00
450,817171292965273600,8604,1970,2017-01-06 00:49:53+00:00
451,817120970343411712,11979,2524,2017-01-05 21:29:55+00:00
452,817056546584727552,8436,1597,2017-01-05 17:13:55+00:00
453,816829038950027264,0,4591,2017-01-05 02:09:53+00:00
454,816816676327063552,9813,1975,2017-01-05 01:20:46+00:00
455,816697700272001025,9601,2136,2017-01-04 17:27:59+00:00
456,816450570814898180,29803,7838,2017-01-04 01:05:59+00:00
457,816336735214911488,8445,1895,2017-01-03 17:33:39+00:00
458,816091915477250048,8772,2076,2017-01-03 01:20:49+00:00
459,816062466425819140,0,987,2017-01-02 23:23:48+00:00
460,816014286006976512,0,5117,2017-01-02 20:12:21+00:00
461,815990720817401858,4853,987,2017-01-02 18:38:42+00:00
462,815966073409433600,21963,8216,2017-01-02 17:00:46+00:00
463,815745968457060357,0,4027,2017-01-02 02:26:09+00:00
464,815736392542261248,9671,2211,2017-01-02 01:48:06+00:00
465,815639385530101762,8073,1605,2017-01-01 19:22:38+00:00
466,815390420867969024,10158,3715,2017-01-01 02:53:20+00:00
467,814986499976527872,7526,1242,2016-12-31 00:08:17+00:00
468,814638523311648768,11083,2636,2016-12-30 01:05:33+00:00
469,814578408554463233,0,5690,2016-12-29 21:06:41+00:00
470,814530161257443328,8485,1821,2016-12-29 17:54:58+00:00
471,814153002265309185,28233,8456,2016-12-28 16:56:16+00:00
472,813944609378369540,0,3111,2016-12-28 03:08:11+00:00
473,813910438903693312,9166,1815,2016-12-28 00:52:25+00:00
474,813812741911748608,35857,13635,2016-12-27 18:24:12+00:00
475,813800681631023104,8190,1712,2016-12-27 17:36:16+00:00
476,813217897535406080,18316,7128,2016-12-26 03:00:30+00:00
477,813202720496779264,9085,1775,2016-12-26 02:00:11+00:00
478,813187593374461952,19524,4238,2016-12-26 01:00:05+00:00
479,813172488309972993,9116,1889,2016-12-26 00:00:03+00:00
480,813157409116065792,7633,2149,2016-12-25 23:00:08+00:00
481,813142292504645637,8357,2335,2016-12-25 22:00:04+00:00
482,813130366689148928,4420,434,2016-12-25 21:12:41+00:00
483,813127251579564032,11603,3036,2016-12-25 21:00:18+00:00
484,813112105746448384,10126,2668,2016-12-25 20:00:07+00:00
485,813096984823349248,10398,3541,2016-12-25 19:00:02+00:00
486,813081950185472002,9743,2723,2016-12-25 18:00:17+00:00
487,813066809284972545,7800,1904,2016-12-25 17:00:08+00:00
488,813051746834595840,20601,7188,2016-12-25 16:00:16+00:00
489,812781120811126785,7417,1858,2016-12-24 22:04:54+00:00
490,812709060537683968,6509,1409,2016-12-24 17:18:34+00:00
491,812503143955202048,5958,1191,2016-12-24 03:40:19+00:00
492,812466873996607488,7839,1880,2016-12-24 01:16:12+00:00
493,812372279581671427,13435,3581,2016-12-23 19:00:19+00:00
494,811985624773361665,7148,1370,2016-12-22 17:23:53+00:00
495,811744202451197953,7416,1552,2016-12-22 01:24:33+00:00
496,811647686436880384,5519,721,2016-12-21 19:01:02+00:00
497,811627233043480576,12524,2992,2016-12-21 17:39:46+00:00
498,811386762094317568,20584,6241,2016-12-21 01:44:13+00:00
499,810984652412424192,5225,1393,2016-12-19 23:06:23+00:00
500,810896069567610880,8862,1721,2016-12-19 17:14:23+00:00
501,810657578271330305,10785,2569,2016-12-19 01:26:42+00:00
502,810284430598270976,34617,10982,2016-12-18 00:43:57+00:00
503,810254108431155201,14479,3304,2016-12-17 22:43:27+00:00
504,809920764300447744,15316,3853,2016-12-17 00:38:52+00:00
505,809808892968534016,0,4793,2016-12-16 17:14:20+00:00
506,809448704142938112,6841,1428,2016-12-15 17:23:04+00:00
507,809220051211603969,19596,5466,2016-12-15 02:14:29+00:00
508,809084759137812480,13020,3452,2016-12-14 17:16:53+00:00
509,808838249661788160,9970,2976,2016-12-14 00:57:20+00:00
510,808733504066486276,7774,2111,2016-12-13 18:01:07+00:00
511,808501579447930884,11130,2551,2016-12-13 02:39:32+00:00
512,808344865868283904,41802,20349,2016-12-12 16:16:49+00:00
513,808134635716833280,0,5781,2016-12-12 02:21:26+00:00
514,808106460588765185,8674,2159,2016-12-12 00:29:28+00:00
515,808001312164028416,12330,3461,2016-12-11 17:31:39+00:00
516,807621403335917568,14373,3537,2016-12-10 16:22:02+00:00
517,807106840509214720,116160,54102,2016-12-09 06:17:20+00:00
518,807059379405148160,0,7168,2016-12-09 03:08:45+00:00
519,807010152071229440,12917,3787,2016-12-08 23:53:08+00:00
520,806629075125202948,73373,33860,2016-12-07 22:38:52+00:00
521,806620845233815552,0,5408,2016-12-07 22:06:10+00:00
522,806576416489959424,4819,1917,2016-12-07 19:09:37+00:00
523,806542213899489280,10062,2307,2016-12-07 16:53:43+00:00
524,806242860592926720,0,11373,2016-12-06 21:04:11+00:00
525,806219024703037440,6361,1173,2016-12-06 19:29:28+00:00
526,805958939288408065,0,5251,2016-12-06 02:15:59+00:00
527,805932879469572096,8179,1884,2016-12-06 00:32:26+00:00
528,805826884734976000,6472,1782,2016-12-05 17:31:15+00:00
529,805823200554876929,0,7830,2016-12-05 17:16:37+00:00
530,805520635690676224,5669,1623,2016-12-04 21:14:20+00:00
531,805487436403003392,8678,2476,2016-12-04 19:02:24+00:00
532,805207613751304193,7723,1687,2016-12-04 00:30:29+00:00
533,804738756058218496,13481,3744,2016-12-02 17:27:25+00:00
534,804475857670639616,6050,1972,2016-12-02 00:02:45+00:00
535,804413760345620481,0,3162,2016-12-01 19:56:00+00:00
536,804026241225523202,43736,15770,2016-11-30 18:16:08+00:00
537,803773340896923648,9914,2687,2016-11-30 01:31:12+00:00
538,803692223237865472,0,7292,2016-11-29 20:08:52+00:00
539,803638050916102144,10793,4067,2016-11-29 16:33:36+00:00
540,803380650405482500,7648,1840,2016-11-28 23:30:47+00:00
541,803321560782307329,0,5194,2016-11-28 19:35:59+00:00
542,803276597545603072,9891,2406,2016-11-28 16:37:19+00:00
543,802952499103731712,8900,1955,2016-11-27 19:09:28+00:00
544,802624713319034886,0,2845,2016-11-26 21:26:58+00:00
545,802600418706604034,7007,1425,2016-11-26 19:50:26+00:00
546,802572683846291456,8823,2462,2016-11-26 18:00:13+00:00
547,802323869084381190,15942,5723,2016-11-26 01:31:31+00:00
548,802265048156610565,6841,1347,2016-11-25 21:37:47+00:00
549,802239329049477120,8962,2571,2016-11-25 19:55:35+00:00
550,802185808107208704,0,269,2016-11-25 16:22:55+00:00
551,801958328846974976,7653,1680,2016-11-25 01:18:59+00:00
552,801854953262350336,1769,234,2016-11-24 18:28:13+00:00
553,801538201127157760,8115,2029,2016-11-23 21:29:33+00:00
554,801285448605831168,5951,804,2016-11-23 04:45:12+00:00
555,801167903437357056,24067,5781,2016-11-22 20:58:07+00:00
556,801127390143516673,0,3876,2016-11-22 18:17:08+00:00
557,801115127852503040,7961,2063,2016-11-22 17:28:25+00:00
558,800859414831898624,677,96,2016-11-22 00:32:18+00:00
559,800855607700029440,0,1575,2016-11-22 00:17:10+00:00
560,800751577355128832,10430,2744,2016-11-21 17:23:47+00:00
561,800513324630806528,12964,2942,2016-11-21 01:37:04+00:00
562,800459316964663297,9373,2135,2016-11-20 22:02:27+00:00
563,800443802682937345,0,4218,2016-11-20 21:00:48+00:00
564,800388270626521089,11005,2757,2016-11-20 17:20:08+00:00
565,800188575492947969,0,3852,2016-11-20 04:06:37+00:00
566,800141422401830912,15054,2489,2016-11-20 00:59:15+00:00
567,800018252395122689,27917,12865,2016-11-19 16:49:49+00:00
568,799774291445383169,0,4571,2016-11-19 00:40:24+00:00
569,799757965289017345,8275,2114,2016-11-18 23:35:32+00:00
570,799422933579902976,7951,1888,2016-11-18 01:24:14+00:00
571,799308762079035393,0,5347,2016-11-17 17:50:33+00:00
572,799297110730567681,9730,2691,2016-11-17 17:04:16+00:00
573,799063482566066176,7982,2430,2016-11-17 01:35:54+00:00
574,798933969379225600,12893,4368,2016-11-16 17:01:16+00:00
575,798925684722855936,7414,1415,2016-11-16 16:28:21+00:00
576,798705661114773508,0,6510,2016-11-16 01:54:03+00:00
577,798701998996647937,0,7608,2016-11-16 01:39:30+00:00
578,798697898615730177,0,6395,2016-11-16 01:23:12+00:00
579,798694562394996736,0,4856,2016-11-16 01:09:57+00:00
580,798686750113755136,0,2279,2016-11-16 00:38:54+00:00
581,798682547630837760,0,4654,2016-11-16 00:22:12+00:00
582,798673117451325440,0,5462,2016-11-15 23:44:44+00:00
583,798665375516884993,0,3841,2016-11-15 23:13:58+00:00
584,798644042770751489,0,1809,2016-11-15 21:49:12+00:00
585,798628517273620480,0,1939,2016-11-15 20:47:30+00:00
586,798585098161549313,0,5554,2016-11-15 17:54:59+00:00
587,798576900688019456,0,5728,2016-11-15 17:22:24+00:00
588,798340744599797760,0,3263,2016-11-15 01:44:00+00:00
589,798209839306514432,10269,2504,2016-11-14 17:03:50+00:00
590,797971864723324932,11417,3042,2016-11-14 01:18:12+00:00
591,797545162159308800,14352,4791,2016-11-12 21:02:38+00:00
592,797236660651966464,19645,6427,2016-11-12 00:36:46+00:00
593,797165961484890113,223,26,2016-11-11 19:55:50+00:00
594,796904159865868288,0,8743,2016-11-11 02:35:32+00:00
595,796865951799083009,7568,1887,2016-11-11 00:03:42+00:00
596,796759840936919040,11628,2974,2016-11-10 17:02:03+00:00
